recipe_id,source_page,design_no,parts,cloth,n1,n2,n3,n4,n5,tikli,jari_note,image,notes,clarity
R1046,37,8018,top p1/p2+border,grey,188 T Raj,711 Royal,803 Royal,775 Royal,1886 Royal,,,Jeetubhai Images\OS New folder (8) Images\8018 BORDER 250.JPG|Jeetubhai Images\OS New folder (8) Images\8018 Big BORDER 250.JPG,,medium
R1047,37,8018,top p1/p2+border,pink,17 N Royal,75 Royal,22 Royal,188 T Raj,766 Royal,,,Jeetubhai Images\OS New folder (8) Images\8018 BORDER 250.JPG|Jeetubhai Images\OS New folder (8) Images\8018 Big BORDER 250.JPG,,high
R1048,37,8057,kp,d. green,924 Raj,109 Royal,763 Royal,,,,,Jeetubhai Images\OS New folder (8) Images\8057 KP 200.BMP,67 Pcs; shared with 9082,high
R1049,37,8057,kp,l. green,189 Raj,109 Royal,343 Royal,,,,,Jeetubhai Images\OS New folder (8) Images\8057 KP 200.BMP,95 Pcs; shared with 9082,high
R1050,37,8057,kp,purple,147 DT Raj,109 Royal,376 Royal,,,,,Jeetubhai Images\OS New folder (8) Images\8057 KP 200.BMP,88 Pcs; shared with 9082,high
R1054,37,9059,cp,brown,190 Raj,825 Royal,315 Royal,,,,,Jeetubhai Images\OS New folder (9) Images\9059 Border CP 250.JPG|Jeetubhai Images\OS New folder (9) Images\9059 Neck CP 250.JPG,,high
R1055,37,9059,cp,green,316 D Raj,100 Royal,804 Raj,,,,,Jeetubhai Images\OS New folder (9) Images\9059 Border CP 250.JPG|Jeetubhai Images\OS New folder (9) Images\9059 Neck CP 250.JPG,,high
R1056,37,9059,cp,purple,316 D Raj,728 Raj,727 L Raj,,,,,Jeetubhai Images\OS New folder (9) Images\9059 Border CP 250.JPG|Jeetubhai Images\OS New folder (9) Images\9059 Neck CP 250.JPG,,high
R1058,37,9082,neck,d. green,924 Raj,109 Royal,763 Royal,,,,,Jeetubhai Images\OS New folder (9) Images\9082 Neck.JPG,67 Pcs,high
R1059,37,9082,neck,l. green,189 Raj,109 Royal,343 Royal,,,,,Jeetubhai Images\OS New folder (9) Images\9082 Neck.JPG,95 Pcs,high
R1060,37,9082,neck,purple,147 DT Raj,109 Royal,376 Royal,,,,,Jeetubhai Images\OS New folder (9) Images\9082 Neck.JPG,88 Pcs,high
R1061,37,9083,neck,brown,825 Royal,190 Raj,1181 Royal,,,,jari 6,Jeetubhai Images\OS New folder (9) Images\9083 Neck.JPG,,medium
R1062,37,9083,neck,green,100 Royal,316 D Raj,1181 Royal,,,,,Jeetubhai Images\OS New folder (9) Images\9083 Neck.JPG,,medium
R1063,37,9083,neck,wine,728 Raj,316 D Raj,1181 Royal,,,,,Jeetubhai Images\OS New folder (9) Images\9083 Neck.JPG,,medium
R1064,37,9085,neck,d. green,335 Royal,305 D Royal,97 Royal,,,,,Jeetubhai Images\OS New folder (9) Images\9085 Neck 250.JPG|Jeetubhai Images\OS New folder (9) Images\9085 Neck.JPG,69 Pcs,high
R1065,37,9085,neck,l. green,335 Royal,715 Royal,103 L Raj,,,,,Jeetubhai Images\OS New folder (9) Images\9085 Neck 250.JPG|Jeetubhai Images\OS New folder (9) Images\9085 Neck.JPG,66 Pcs,high
R1066,37,9085,neck,yellow,335 Royal,845 Royal,790 Royal,,,,jari 6,Jeetubhai Images\OS New folder (9) Images\9085 Neck 250.JPG|Jeetubhai Images\OS New folder (9) Images\9085 Neck.JPG,67 Pcs,high
R1067,38,1101,top+astin,fawn,792 D Royal,LG,A 60,,,,,,Top 20x5=100,medium
R1068,38,1101,top+astin,green,105 NL Royal,4G,A-60,,,,,,,high
R1069,38,1101,top+astin,grey,729 Royal,4G,A-60,,,,,,,high
R1070,38,1101,top+astin,peach,343 Royal,4G,A-60,,,,,,,high
R1071,38,1101,top+astin,pink,765 Royal,4G,A-60,,,,,,Astin 20x5=100,high
R1072,38,1102,neck+daman+astin border+butti,d. green,776 Royal,309 Royal,104 NL Royal,,,,,,,high
R1073,38,1102,neck+daman+astin border+butti,d. pink,23 Royal,53 Royal,911 Royal,,,,Gold 6,,,high
R1074,38,1102,neck+daman+astin border+butti,fawn,789 DD Royal,343 Royal,792 Royal,,,,,,,high
R1075,38,1102,neck+daman+astin border+butti,l. green,117 Royal,188 T Raj,357 Royal,,,,,,,high
R1076,38,5033,cp,blue,804 Royal,832 Royal,84 Royal,,,,,Jeetubhai Images\OS New folder (5) Images\5033 Neck 400.BMP,,high
R1077,38,5033,cp,pink,728 DR Raj,6 Raj,362 Raj,,,,,Jeetubhai Images\OS New folder (5) Images\5033 Neck 400.BMP,,high
R1078,38,5033,cp,yellow,824 Royal,112 N Raj,725 Raj,,,,,Jeetubhai Images\OS New folder (5) Images\5033 Neck 400.BMP,(3.25+8+10)=25.30=46.55 mtr,high
R1085,38,9055,neck,firozi,33 S Royal,832 Royal,804 Royal,,,,Gold 6,Jeetubhai Images\OS New folder (9) Images\9055 Neck 250.JPG,8.50mtr,high
R1086,38,9055,neck,pink,33 S Royal,362 Raj,728 DR Raj,,,,,Jeetubhai Images\OS New folder (9) Images\9055 Neck 250.JPG,9.50mtr,high
R1087,38,9055,neck,yellow,33 S Royal,112 N Raj,824 Royal,,,,,Jeetubhai Images\OS New folder (9) Images\9055 Neck 250.JPG,9.50mtr,high
R1089,38,9079,neck,firozi,33 S Royal,832 Royal,804 Royal,,,,Gold 6,Jeetubhai Images\OS New folder (9) Images\9079 Neck 400.JPG,8.50mtr; shared with 9055,high
R1090,38,9079,neck,pink,33 S Royal,362 Raj,728 DR Raj,,,,,Jeetubhai Images\OS New folder (9) Images\9079 Neck 400.JPG,9.50mtr; shared with 9055,high
R1091,38,9079,neck,yellow,33 S Royal,112 N Raj,824 Royal,,,,,Jeetubhai Images\OS New folder (9) Images\9079 Neck 400.JPG,9.50mtr; shared with 9055,high
R1094,39,8055,neck+border,fawn,90 D Royal,118 Royal,234 Royal,,,,,Jeetubhai Images\OS New folder (8) Images\8055 Neck+Border.BMP|Jeetubhai Images\OS New folder (8) Images\8055 Border 200.BMP|Jeetubhai Images\OS New folder (8) Images\8055 Neck.BMP,,medium
R1095,39,8055,neck+border,green,94 U Raj,118 Royal,88 NL Royal,,,,,Jeetubhai Images\OS New folder (8) Images\8055 Neck+Border.BMP|Jeetubhai Images\OS New folder (8) Images\8055 Border 200.BMP|Jeetubhai Images\OS New folder (8) Images\8055 Neck.BMP,,high
R1096,39,8055,neck+border,grey,34 Royal,118 Royal,727 L Raj,,,,,Jeetubhai Images\OS New folder (8) Images\8055 Neck+Border.BMP|Jeetubhai Images\OS New folder (8) Images\8055 Border 200.BMP|Jeetubhai Images\OS New folder (8) Images\8055 Neck.BMP,,high
R1097,39,8055,neck+border,rust,90 NL Royal,118 Royal,720 Royal,,,,,Jeetubhai Images\OS New folder (8) Images\8055 Neck+Border.BMP|Jeetubhai Images\OS New folder (8) Images\8055 Border 200.BMP|Jeetubhai Images\OS New folder (8) Images\8055 Neck.BMP,5 Box,high
R1098,39,9088,neck+daman,firozi,722 D Royal,73 LL Raj,73 N Raj,,,,,Jeetubhai Images\OS New folder (9) Images\9088 2 Daman.JPG|Jeetubhai Images\OS New folder (9) Images\9088 Neck 400.JPG,,high
R1099,39,9088,neck+daman,green,343 Royal,733 L Raj,846 Royal,,,,,Jeetubhai Images\OS New folder (9) Images\9088 2 Daman.JPG|Jeetubhai Images\OS New folder (9) Images\9088 Neck 400.JPG,Neck 1-2-1-1-1-3-1; Daman 1-2-1-3,high
R1100,39,9088,neck+daman,grey,34 DD Raj,31 L Royal,33 S Royal,,,,,Jeetubhai Images\OS New folder (9) Images\9088 2 Daman.JPG|Jeetubhai Images\OS New folder (9) Images\9088 Neck 400.JPG,,high
R1101,39,9088,neck+daman,pink,305 D Royal,305 Raj,91 N Royal,,,,,Jeetubhai Images\OS New folder (9) Images\9088 2 Daman.JPG|Jeetubhai Images\OS New folder (9) Images\9088 Neck 400.JPG,,high
R1102,39,9088,neck+daman,yellow,186 Raj,37 LL Royal,805 Raj,,,,,Jeetubhai Images\OS New folder (9) Images\9088 2 Daman.JPG|Jeetubhai Images\OS New folder (9) Images\9088 Neck 400.JPG,,high
R1103,39,9096,neck+border,peach,33 S Royal,102 D Royal,118 LL Royal,,,,,Jeetubhai Images\OS New folder (9) Images\9096 Border 200.JPG|Jeetubhai Images\OS New folder (9) Images\9096 Border.JPG|Jeetubhai Images\OS New folder (9) Images\9096 Neck 400.JPG,102 Pcs,high
R1104,39,9096,neck+border,pink,335 Royal,74 N Raj,118 LL Royal,,,,,Jeetubhai Images\OS New folder (9) Images\9096 Border 200.JPG|Jeetubhai Images\OS New folder (9) Images\9096 Border.JPG|Jeetubhai Images\OS New folder (9) Images\9096 Neck 400.JPG,108 Pcs,medium
R1105,39,9096,neck+border,yellow,727 S Royal,756 Royal,118 LL Royal,,,,,Jeetubhai Images\OS New folder (9) Images\9096 Border 200.JPG|Jeetubhai Images\OS New folder (9) Images\9096 Border.JPG|Jeetubhai Images\OS New folder (9) Images\9096 Neck 400.JPG,106 Pcs,medium
R1106,39,9097,neck+butti+border,blue,36 Royal,731 L Royal,15 Royal,797 Royal,48 D Royal,,jari under n1,Jeetubhai Images\OS New folder (9) Images\9097 Border 250.JPG|Jeetubhai Images\OS New folder (9) Images\9097 Butti.JPG|Jeetubhai Images\OS New folder (9) Images\9097 Neck.JPG,n6=412 Royal,high
R1107,39,9097,neck+butti+border,chiku,742 D Royal,789 DD Royal,72 Royal,130 D Royal,412 Royal,,,Jeetubhai Images\OS New folder (9) Images\9097 Border 250.JPG|Jeetubhai Images\OS New folder (9) Images\9097 Butti.JPG|Jeetubhai Images\OS New folder (9) Images\9097 Neck.JPG,n6=29 Royal,high
R1108,39,9097,neck+butti+border,chiku,742 Royal,789 DD Royal,72 Royal,130 D Royal,412 Royal,,,Jeetubhai Images\OS New folder (9) Images\9097 Border 250.JPG|Jeetubhai Images\OS New folder (9) Images\9097 Butti.JPG|Jeetubhai Images\OS New folder (9) Images\9097 Neck.JPG,n6=29 Royal; second block 30x4=120 Pcs,high
R1109,39,9097,neck+butti+border,firozi,788 Royal,797 Royal,412 Royal,15 Royal,130 D Royal,,,Jeetubhai Images\OS New folder (9) Images\9097 Border 250.JPG|Jeetubhai Images\OS New folder (9) Images\9097 Butti.JPG|Jeetubhai Images\OS New folder (9) Images\9097 Neck.JPG,n6=48 D Royal,high
R1110,39,9097,neck+butti+border,green,36 Royal,731 L Royal,15 Royal,797 Royal,48 D Royal,,jari under n1,Jeetubhai Images\OS New folder (9) Images\9097 Border 250.JPG|Jeetubhai Images\OS New folder (9) Images\9097 Butti.JPG|Jeetubhai Images\OS New folder (9) Images\9097 Neck.JPG,n6=412 Royal; second block,high
R1111,39,9097,neck+butti+border,grey,176 Royal,342 Royal,44 Royal,59 Royal,15 Royal,,,Jeetubhai Images\OS New folder (9) Images\9097 Border 250.JPG|Jeetubhai Images\OS New folder (9) Images\9097 Butti.JPG|Jeetubhai Images\OS New folder (9) Images\9097 Neck.JPG,n6=47 Royal,high
R1112,39,9097,neck+butti+border,pink,130 D Royal,412 Royal,59 Royal,342 Royal,843 Royal,,,Jeetubhai Images\OS New folder (9) Images\9097 Border 250.JPG|Jeetubhai Images\OS New folder (9) Images\9097 Butti.JPG|Jeetubhai Images\OS New folder (9) Images\9097 Neck.JPG,n6=28 Royal; 24x5=120 Pcs,high
R1113,39,9097,neck+butti+border,white,15 Royal,47 Royal,59 Royal,117 Royal,213 D Royal,,,Jeetubhai Images\OS New folder (9) Images\9097 Border 250.JPG|Jeetubhai Images\OS New folder (9) Images\9097 Butti.JPG|Jeetubhai Images\OS New folder (9) Images\9097 Neck.JPG,n6 in notes incomplete; second block,medium
R1116,40,6040,kp,black,102 Royal,8 NL Royal,710 D Royal,,,,,Jeetubhai Images\OS New folder (6) Images\6040 KP 250.JPG,,high
R1117,40,6040,kp,blue,86 Raj,8 NL Royal,102 Royal,,,,,Jeetubhai Images\OS New folder (6) Images\6040 KP 250.JPG,,high
R1118,40,6040,kp,wine,767 Royal,235 Royal,102 Royal,,,,,Jeetubhai Images\OS New folder (6) Images\6040 KP 250.JPG,,high
R1119,40,7066,kp,black,8 NL Royal,119 Royal,795 Royal,,,,,Jeetubhai Images\OS New folder (7) Images\7066 KP 200.JPG,,high
R1120,40,7066,kp,blue,8 NL Royal,119 Royal,795 Royal,,,,,Jeetubhai Images\OS New folder (7) Images\7066 KP 200.JPG,,high
R1121,40,7066,kp,wine,8 NL Royal,119 Royal,235 Royal,,,,,Jeetubhai Images\OS New folder (7) Images\7066 KP 200.JPG,,high
R1122,40,7069,kp,cream,90 N Royal,8 NL Royal,710 Royal,,,,,Jeetubhai Images\OS New folder (7) Images\7069 KP 250.JPG,,high
R1123,40,7069,kp,red,834 DD Raj,318 Royal,795 Royal,,,,,Jeetubhai Images\OS New folder (7) Images\7069 KP 250.JPG,,high
R1124,40,7069,kp,yellow,8 NL Royal,318 Royal,90 N Royal,,,,,Jeetubhai Images\OS New folder (7) Images\7069 KP 250.JPG,,high
R1125,40,8073,kp,blue,90 N Royal,8 Royal,118 Royal,,,,,Jeetubhai Images\OS New folder (8) Images\8073 KP 400.BMP,20 Pcs,high
R1126,40,8073,kp,firozi,90 N Royal,8 Royal,118 Royal,,,,,Jeetubhai Images\OS New folder (8) Images\8073 KP 400.BMP,16 Pcs,high
R1127,40,8073,kp,green,90 N Royal,8 Royal,118 Royal,,,,,Jeetubhai Images\OS New folder (8) Images\8073 KP 400.BMP,26 Pcs,high
R1128,40,8073,kp,red,105 D Royal,834 DD Raj,118 Royal,,,,,Jeetubhai Images\OS New folder (8) Images\8073 KP 400.BMP,20 Pcs,high
R1129,40,9030,kp,blue,8 NL Royal,90 N Royal,121 Raj,,,,,Jeetubhai Images\OS New folder (9) Images\9030 KP 250.JPG,shared with 9086/9083,high
R1130,40,9030,kp,green,8 NL Royal,105 D Royal,121 Raj,,,,,Jeetubhai Images\OS New folder (9) Images\9030 KP 250.JPG,shared with 9086/9083,high
R1131,40,9030,kp,maroon,105 D Royal,8 NL Royal,121 Raj,,,,,Jeetubhai Images\OS New folder (9) Images\9030 KP 250.JPG,shared with 9086/9083,high
R1132,40,9030,kp,red,834 DD Raj,105 D Royal,121 Raj,,,circle-dot under col3,,Jeetubhai Images\OS New folder (9) Images\9030 KP 250.JPG,shared with 9086/9083,medium
R1133,40,9043,kp,black,753 Royal,795 Royal,8 NL Royal,,,,,Jeetubhai Images\OS New folder (9) Images\9043 KP 200.JPG,20 Pcs; shared with 9078,high
R1134,40,9043,kp,blue,8 NL Royal,315 Raj,795 Royal,,,,,Jeetubhai Images\OS New folder (9) Images\9043 KP 200.JPG,25 Pcs; shared with 9078,high
R1135,40,9043,kp,green,795 Royal,8 NL Royal,315 Raj,,,,,Jeetubhai Images\OS New folder (9) Images\9043 KP 200.JPG,16 Pcs; shared with 9078,high
R1136,40,9043,kp,maroon,834 DD Raj,731 D Royal,315 D Royal,,,,,Jeetubhai Images\OS New folder (9) Images\9043 KP 200.JPG,18 Pcs; shared with 9078,high
R1137,40,9078,neck,black,753 Royal,795 Royal,8 NL Royal,,,,,Jeetubhai Images\OS New folder (9) Images\9078 Neck 400.JPG,20 Pcs,high
R1138,40,9078,neck,blue,8 NL Royal,315 Raj,795 Royal,,,,,Jeetubhai Images\OS New folder (9) Images\9078 Neck 400.JPG,25 Pcs,high
R1139,40,9078,neck,green,795 Royal,8 NL Royal,315 Raj,,,,,Jeetubhai Images\OS New folder (9) Images\9078 Neck 400.JPG,16 Pcs,high
R1140,40,9078,neck,maroon,834 DD Raj,731 D Royal,315 D Royal,,,,,Jeetubhai Images\OS New folder (9) Images\9078 Neck 400.JPG,18 Pcs,high
R1141,40,9083,neck,blue,8 NL Royal,90 N Royal,121 Raj,,,,,Jeetubhai Images\OS New folder (9) Images\9083 Neck.JPG,shared with 9086/9030,high
R1142,40,9083,neck,green,8 NL Royal,105 D Royal,121 Raj,,,,,Jeetubhai Images\OS New folder (9) Images\9083 Neck.JPG,shared with 9086/9030,high
R1143,40,9083,neck,maroon,105 D Royal,8 NL Royal,121 Raj,,,,,Jeetubhai Images\OS New folder (9) Images\9083 Neck.JPG,shared with 9086/9030,high
R1144,40,9083,neck,red,834 DD Raj,105 D Royal,121 Raj,,,circle-dot under col3,,Jeetubhai Images\OS New folder (9) Images\9083 Neck.JPG,shared with 9086/9030,medium
R1145,40,9085,neck,blue,105 Royal,318 Royal,8 NL Royal,,,,,Jeetubhai Images\OS New folder (9) Images\9085 Neck 250.JPG|Jeetubhai Images\OS New folder (9) Images\9085 Neck.JPG,25 Pcs,high
R1146,40,9085,neck,cream,710 Royal,8 NL Royal,90 N Royal,,,,,Jeetubhai Images\OS New folder (9) Images\9085 Neck 250.JPG|Jeetubhai Images\OS New folder (9) Images\9085 Neck.JPG,16 Pcs,high
R1147,40,9085,neck,red,795 Royal,318 Royal,834 DD Raj,,,,,Jeetubhai Images\OS New folder (9) Images\9085 Neck 250.JPG|Jeetubhai Images\OS New folder (9) Images\9085 Neck.JPG,13 Pcs,high
R1148,40,9085,neck,yellow,90 N Royal,318 Royal,8 NL Royal,,,,,Jeetubhai Images\OS New folder (9) Images\9085 Neck 250.JPG|Jeetubhai Images\OS New folder (9) Images\9085 Neck.JPG,21 Pcs,high
R1149,40,9086,neck,blue,8 NL Royal,90 N Royal,121 Raj,,,,,Jeetubhai Images\OS New folder (9) Images\9086 Neck.JPG,,high
R1150,40,9086,neck,green,8 NL Royal,105 D Royal,121 Raj,,,,,Jeetubhai Images\OS New folder (9) Images\9086 Neck.JPG,,high
R1151,40,9086,neck,maroon,105 D Royal,8 NL Royal,121 Raj,,,,,Jeetubhai Images\OS New folder (9) Images\9086 Neck.JPG,,high
R1152,40,9086,neck,red,834 DD Raj,105 D Royal,121 Raj,,,circle-dot under col3,,Jeetubhai Images\OS New folder (9) Images\9086 Neck.JPG,,medium
R1153,40,9095,neck+astin butta+astin border,firozi,721 Raj,190 Raj,722 Royal,,,,,Jeetubhai Images\OS New folder (9) Images\9095 Astin Butta 200.JPG|Jeetubhai Images\OS New folder (9) Images\9095 Border 200.JPG|Jeetubhai Images\OS New folder (9) Images\9095 Neck 400.JPG,86 Pcs,high
R1154,40,9095,neck+astin butta+astin border,orange,784 Royal,190 Raj,720 Royal,,,,,Jeetubhai Images\OS New folder (9) Images\9095 Astin Butta 200.JPG|Jeetubhai Images\OS New folder (9) Images\9095 Border 200.JPG|Jeetubhai Images\OS New folder (9) Images\9095 Neck 400.JPG,86 Pcs,high
R1155,40,9095,neck+astin butta+astin border,pink,716 L Raj,190 Raj,766 Royal,,,,,Jeetubhai Images\OS New folder (9) Images\9095 Astin Butta 200.JPG|Jeetubhai Images\OS New folder (9) Images\9095 Border 200.JPG|Jeetubhai Images\OS New folder (9) Images\9095 Neck 400.JPG,88 Pcs,high
R1156,41,8020,top+astin border,black,34 S Royal,791 Royal,104 N Royal,31 S Royal,31 U Royal,,,Jeetubhai Images\OS New folder (8) Images\8020 BORDER 250.JPG,,high
R1157,41,8020,top+astin border,d. pink,775 Royal,75 Royal,35 L Royal,49 U Royal,91 N Royal,,,Jeetubhai Images\OS New folder (8) Images\8020 BORDER 250.JPG,,high
R1158,41,8020,top+astin border,grey,34 S Royal,722 Royal,775 L Royal,49 U Royal,31 Royal,,,Jeetubhai Images\OS New folder (8) Images\8020 BORDER 250.JPG,,high
R1159,41,8020,top+astin border,l. green,813 D Royal,104 L Royal,775 Royal,49 U Royal,74 Royal,,,Jeetubhai Images\OS New folder (8) Images\8020 BORDER 250.JPG,,high
R1160,41,8020,top+astin border,l. pink,305 D Royal,17 N Royal,75 Royal,33 S Royal,65 Royal,,,Jeetubhai Images\OS New folder (8) Images\8020 BORDER 250.JPG,,high
R1161,41,8020,top+astin border,yellow,121 D Royal,775 Royal,117 Royal,33 S Royal,49 Royal,,,Jeetubhai Images\OS New folder (8) Images\8020 BORDER 250.JPG,,high
R1162,41,9049,kp,black,105 D Royal,MD Royal,937 Raj,,,,,Jeetubhai Images\OS New folder (9) Images\9049 KP 200.JPG,36 Pcs,medium
R1163,41,9049,kp,firozi,834 DD Raj,105 D Royal,8 N Raj,,,,,Jeetubhai Images\OS New folder (9) Images\9049 KP 200.JPG,50 Pcs,high
R1164,41,9049,kp,red,713 Royal,105 D Royal,834 DD Raj,,,,,Jeetubhai Images\OS New folder (9) Images\9049 KP 200.JPG,38 Pcs,high
R1165,41,9049,kp,yellow,8 N Raj,87 D Raj,LMD Raj,,,,,Jeetubhai Images\OS New folder (9) Images\9049 KP 200.JPG,29 Pcs,medium
R1166,41,9057,neck,black,105 D Royal,MD Royal,937 Raj,,,,,Jeetubhai Images\OS New folder (9) Images\9057 Neck 250.JPG,36 Pcs,medium
R1167,41,9057,neck,firozi,834 DD Raj,105 D Royal,8 N Raj,,,,,Jeetubhai Images\OS New folder (9) Images\9057 Neck 250.JPG,50 Pcs,high
R1168,41,9057,neck,red,713 Royal,105 D Royal,834 DD Raj,,,,,Jeetubhai Images\OS New folder (9) Images\9057 Neck 250.JPG,38 Pcs,high
R1169,41,9057,neck,yellow,8 N Raj,87 D Raj,LMD Raj,,,,,Jeetubhai Images\OS New folder (9) Images\9057 Neck 250.JPG,29 Pcs,medium
R1171,41,9080,neck,black,105 D Royal,MD Royal,937 Raj,,,,,Jeetubhai Images\OS New folder (9) Images\9080 Neck 250.JPG,36 Pcs,medium
R1172,41,9080,neck,firozi,834 DD Raj,105 D Royal,8 N Raj,,,,,Jeetubhai Images\OS New folder (9) Images\9080 Neck 250.JPG,50 Pcs,high
R1173,41,9080,neck,red,713 Royal,105 D Royal,834 DD Raj,,,,,Jeetubhai Images\OS New folder (9) Images\9080 Neck 250.JPG,38 Pcs,high
R1174,41,9080,neck,yellow,8 N Raj,87 D Raj,LMD Raj,,,,,Jeetubhai Images\OS New folder (9) Images\9080 Neck 250.JPG,29 Pcs,medium
R1175,41,9091,neck+kali+border+small border,black,315 Royal,76 Royal,144 Royal,791 Royal,,,,Jeetubhai Images\OS New folder (9) Images\9091 Astin Border 250.JPG|Jeetubhai Images\OS New folder (9) Images\9091 Big Border 250.JPG|Jeetubhai Images\OS New folder (9) Images\9091 Neck 400.JPG,64 Pcs,high
R1176,41,9091,neck+kali+border+small border,blue,76 Royal,315 Royal,97 Royal,776 Royal,,,,Jeetubhai Images\OS New folder (9) Images\9091 Astin Border 250.JPG|Jeetubhai Images\OS New folder (9) Images\9091 Big Border 250.JPG|Jeetubhai Images\OS New folder (9) Images\9091 Neck 400.JPG,48 Pcs,high
R1177,41,9091,neck+kali+border+small border,brown,222 D Raj,59 Royal,792 D Royal,764 Royal,,,,Jeetubhai Images\OS New folder (9) Images\9091 Astin Border 250.JPG|Jeetubhai Images\OS New folder (9) Images\9091 Big Border 250.JPG|Jeetubhai Images\OS New folder (9) Images\9091 Neck 400.JPG,60 Pcs,high
R1178,41,9091,neck+kali+border+small border,grey,775 Royal,188 T Raj,711 Royal,412 Royal,,,,Jeetubhai Images\OS New folder (9) Images\9091 Astin Border 250.JPG|Jeetubhai Images\OS New folder (9) Images\9091 Big Border 250.JPG|Jeetubhai Images\OS New folder (9) Images\9091 Neck 400.JPG,64 Pcs,high
R1179,41,9091,neck+kali+border+small border,pink,117 Royal,356 Royal,309 Royal,222 D Royal,,,,Jeetubhai Images\OS New folder (9) Images\9091 Astin Border 250.JPG|Jeetubhai Images\OS New folder (9) Images\9091 Big Border 250.JPG|Jeetubhai Images\OS New folder (9) Images\9091 Neck 400.JPG,60 Pcs,high
R1180,41,9091,neck+kali+border+small border,wine,342 Royal,775 Royal,711 Royal,188 T Raj,,,,Jeetubhai Images\OS New folder (9) Images\9091 Astin Border 250.JPG|Jeetubhai Images\OS New folder (9) Images\9091 Big Border 250.JPG|Jeetubhai Images\OS New folder (9) Images\9091 Neck 400.JPG,64 Pcs,high
R1181,41,9092,neck,grey,28 Royal,86 Royal,368 Royal,,,,,Jeetubhai Images\OS New folder (9) Images\9092 Neck 400.JPG,29,high
R1182,41,9092,neck,l. green,419 Royal,104 N Raj,126 Royal,,,,,Jeetubhai Images\OS New folder (9) Images\9092 Neck 400.JPG,28,high
R1183,41,9092,neck,offwhite,754 Royal,813 Royal,825 Royal,,,,,Jeetubhai Images\OS New folder (9) Images\9092 Neck 400.JPG,28,high
R1184,41,9092,neck,orange,23 T Raj,707 D Royal,358 Royal,,,,,Jeetubhai Images\OS New folder (9) Images\9092 Neck 400.JPG,34,high
R1192,42,8017,top+big border+small border,cream,117 Royal,17 N Royal,62 Royal,797 Royal,,,,Jeetubhai Images\OS New folder (8) Images\8017 BORDER 200.JPG|Jeetubhai Images\OS New folder (8) Images\8017 Big BORDER 200.JPG,,high
R1193,42,8017,top+big border+small border,d green,775 Royal,188 T Raj,789 D Royal,412 Royal,,,,Jeetubhai Images\OS New folder (8) Images\8017 BORDER 200.JPG|Jeetubhai Images\OS New folder (8) Images\8017 Big BORDER 200.JPG,,high
R1194,42,8017,top+big border+small border,d. pink,62 Royal,130 D Royal,412 Royal,35 Royal,,,,Jeetubhai Images\OS New folder (8) Images\8017 BORDER 200.JPG|Jeetubhai Images\OS New folder (8) Images\8017 Big BORDER 200.JPG,,high
R1195,42,8017,top+big border+small border,fawn,313 Royal,188 T Raj,792 Royal,711 Royal,,,,Jeetubhai Images\OS New folder (8) Images\8017 BORDER 200.JPG|Jeetubhai Images\OS New folder (8) Images\8017 Big BORDER 200.JPG,,medium
R1196,42,8017,top+big border+small border,green,809 Royal,35 L Royal,46 Royal,17 N Royal,,,,Jeetubhai Images\OS New folder (8) Images\8017 BORDER 200.JPG|Jeetubhai Images\OS New folder (8) Images\8017 Big BORDER 200.JPG,,high
R1197,42,8017,top+big border+small border,l. pink,130 Royal,797 Royal,35 L Royal,354 Royal,,,,Jeetubhai Images\OS New folder (8) Images\8017 BORDER 200.JPG|Jeetubhai Images\OS New folder (8) Images\8017 Big BORDER 200.JPG,,medium
